bookID,Book-Title,authors,isbn,isbn13,language_code,publisher,
8598,Eats  Shoots & Leaves: Why  Commas Really Do Make a Difference!,Lynne Truss/Bonnie Timmons,399244913,9.7804E+12,eng,G.P. Putnam's Sons Books for Young Readers,
8601,Talk to the Hand: The Utter Bloody Rudeness of Everyday Life,Lynne Truss,1861979339,9.78186E+12,eng,Profile Books,
8614,The Spice and Herb Bible,Ian Hemphill/Kate Hemphill,778801462,9.78078E+12,eng,Robert Rose,
8627,Master and Commander (Aubrey/Maturin   #1),Patrick O'Brian,393325172,9.78039E+12,en-US,W. W. Norton  Company,
8628,The Making of Master and Commander: The Far Side of the World,Tom McGregor,393325539,9.78039E+12,eng,W. W. Norton  Company,
8630,The Ionian Mission (Aubrey/Maturin  #8),Patrick O'Brian/Simon Vance,786177837,9.78079E+12,eng,Blackstone Audiobooks,
8632,Her Master and Commander (Just Ask Reeves  #1),Karen Hawkins,60584084,9.78006E+12,eng,Avon,
8643,Strange Sounds: Music  Technology & Culture,Timothy D. Taylor,415936845,9.78042E+12,eng,Routledge,
8645,Stanley Park,Timothy  Taylor,1582432902,9.78158E+12,eng,Counterpoint LLC,
8646,Crow Lake,Mary Lawson,385337639,9.78039E+12,eng,Dial Press Trade Paperback,
8648,Xenocide (Ender's Saga  #3),Orson Scott Card/Piotr W. Cholewa,312861877,9.78031E+12,eng,Tor Books,
8656,The Life of Sir Arthur Conan Doyle,John Dickson Carr/Daniel Stashower,786712341,9.78079E+12,eng,Da Capo Press,
8660,The Lost World (TV Tie-in),Arthur Conan Doyle/Philip Gooden,142002720,9.78014E+12,eng,Penguin Books,
8661,Las aventuras de Sherlock Holmes,Arthur Conan Doyle/Javier Gomez Rea,8497643658,9.7885E+12,eng,Edimat Libros,
8675,Wild Ducks Flying Backward,Tom Robbins,553383531,9.78055E+12,eng,Bantam,
8676,Unlimited Power: The New Science Of Personal Achievement,Anthony Robbins/Kenneth H. Blanchard/Jason Winters,684845776,9.78068E+12,eng,Free Press,
8677,Robbins and Cotran Review of Pathology,Edward C. Klatt/Vinay   Kumar,721601944,9.78072E+12,en-US,Saunders,
8680,Fierce Invalids Home from Hot Climates,Tom Robbins,055337933X,9.78055E+12,en-US,Bantam,
8682,Jitterbug Perfume,Tom Robbins,1842430351,9.78184E+12,eng,No Exit Press,
8694,Life  the Universe and Everything (Hitchhiker's Guide to the Galaxy  #3),Douglas Adams,345418905,9.78035E+12,eng,Del Rey,
8698,So Long  and Thanks for All the Fish (Hitchhiker's Guide to the Galaxy  #4),Douglas Adams,330491237,9.78033E+12,eng,Picador USA,
8703,The Restaurant at the End of the Universe (The Hitchhiker's Guide to the Galaxy  #2),Douglas Adams/Martin  Freeman,739332074,9.78074E+12,eng,Random House Audio Publishing Group,
8704,Starship Titanic,Terry Jones/Marie-Catherine Caillava,2290053651,9.78229E+12,fre,J'ai Lu,
8706,The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy  #1),Douglas Adams,330491199,9.78033E+12,eng,Picador USA,
8710,The Illustrated Hitchhiker's Guide To The Galaxy,Douglas Adams,517599244,9.78052E+12,eng,Harmony,
8712,Margaret Atwood: The Handmaid's Tale,Hélène Greven-Borde,2864603497,9.78286E+12,fre,Klincksieck,
8713,Point to Point Navigation,Gore Vidal,385517211,9.78039E+12,eng,Doubleday Books,
8714,An Inconvenient Truth: The Planetary Emergency of Global Warming and What We Can Do About It,Al Gore,1594865671,9.78159E+12,eng,Rodale Books,
8715,Palimpsest,Gore Vidal,140260897,9.78014E+12,en-US,Penguin Books,
8716,Lincoln,Gore Vidal,375708766,9.78038E+12,eng,Vintage,
8722,Burr,Gore Vidal,375708731,9.78038E+12,eng,Vintage,
8725,Comfort Me with Apples: More Adventures at the Table,Ruth Reichl,375758739,9.78038E+12,eng,Random House Trade,
8726,Comfort Me With Apples,Ruth Reichl,965193772,9.78097E+12,eng,Random house,
8737,The Last Temptation of Christ,Nikos Kazantzakis/Peter A. Bien,068485256X,9.78068E+12,eng,Simon  Schuster,
8738,Her Last Temptation,Leslie Kelly,373692285,9.78037E+12,eng,Harlequin Temptation,
8741,The Last Temptation (Tony Hill & Carol Jordan  #3),Val McDermid,312936915,9.78031E+12,eng,St. Martin's Paperbacks,
8742,The Last Temptation,Nikos Kazantzakis/Peter A. Bien,571178561,9.78057E+12,eng,Faber  Faber,
8744,Desert Dawn,Waris Dirie/Jeanne D'Haem,1844080080,9.78184E+12,en-GB,Virago UK,
8745,Desert Flower,Waris Dirie/Cathleen Miller,688172377,9.78069E+12,eng,William Morrow Paperbacks,
8746,Desert Children,Waris Dirie/Corinna Milborn/Sheelagh Alabaster,1844082520,9.78184E+12,en-US,Virago UK,
8750,L'Aube du désert,Waris Dirie/Jeanne d' Haem,2226135510,9.78223E+12,fre,Albin Michel,
8758,The Beach,Joanna Strange,582435676,9.78058E+12,eng,Longman,
8761,The Weekenders: Travels in the Heart of Africa,W.F. Deedes/Sue Ryan/Alex Garland/Tony Hawks/Andrew O'Hagan/Irvine Welsh/Giles Foden/Victoria Glendinning,91881803,9.78009E+12,eng,Ebury Press,
8765,I Feel Bad About My Neck: And Other Thoughts on Being a Woman,Nora Ephron,307264556,9.78031E+12,eng,Knopf Publishing Group,
8766,Feel the Fear . . . and Do It Anyway,Susan  Jeffers,345487427,9.78035E+12,eng,Ballantine Books,
8767,Touch & Feel: Animals Boxed Set,Jennifer Quasha/Deni Brown/Dawn Sirett,789488779,9.78079E+12,eng,DK Publishing,
8768,Today I Feel Silly  Other Moods That Make My Day,Jamie Lee Curtis/Laura Cornell,60245603,9.78006E+12,en-US,HarperCollins,
8770,My First Word Touch and Feel,Anne Millard,789479311,9.78079E+12,eng,DK Children,
8771,When I Feel Angry,Nancy Cote/Cornelia Maude Spelman,807588970,9.78081E+12,eng,Albert Whitman  Company,
8773,Violet's House: A Giant Touch-and-Feel Book (Baby Einstein),Julie Aigner-Clark/Nadeem Zaidi,786818727,9.78079E+12,eng,Disney Press,
8787,The White Masai,Corinne Hofmann/Peter Millar,61131520,9.78006E+12,eng,Amistad,
8797,The Story of a Seagull and the Cat Who Taught Her to Fly,Luis Sepúlveda/Chris Sheban/Margaret Sayers Peden,439401879,9.78044E+12,eng,Scholastic Paperbacks,
8799,Ahora sabréis lo que es correr,Dave Eggers/María Victoria Alonso Blanco,8439710097,9.78844E+12,spa,Mondadori,
8801,The Burgess Bird Book for Children,Thornton W. Burgess/Louis Agassiz Fuertes,486428400,9.78049E+12,eng,Dover Publications,
8804,The Burgess Animal Book for Children,Thornton W. Burgess/Louis Agassiz Fuertes,486437450,9.78049E+12,eng,Dover Publications,
8808,The Adventures of Jimmy Skunk,Thornton W. Burgess/Thea Kliros/Harrison Cady,486280233,9.78049E+12,eng,Dover Publications,
8809,The Wanting Seed,Anthony Burgess,393315088,9.78039E+12,en-US,W. W. Norton  Company,
8810,A Clockwork Orange,Anthony Burgess/Blake Morrison,141182601,9.78014E+12,eng,Penguin Classics,
8811,A Clockwork Orange,Anthony Burgess,014027409X,9.78014E+12,eng,Penguin Books,
8813,Clockwork Orange,Anthony Burgess,345316413X,9.78345E+12,ger,Heyne,
8814,A Clockwork Orange (Stage Play),Anthony Burgess,413735907,9.78041E+12,eng,Methuen Drama,
8818,One Hand Clapping,Anthony Burgess,786706317,9.78079E+12,eng,Da Capo Press,
8820,The Doctor is Sick,Anthony Burgess,393316025,9.78039E+12,eng,W.W. Norton  Company,
8822,Earthly Powers,Anthony Burgess,99468646,9.7801E+12,eng,Vintage Classics,
8829,Past Mortem,Ben Elton,552771236,9.78055E+12,eng,Black Swan,
8834,This Other Eden,Ben Elton,055277183X,9.78055E+12,eng,Black Swan,
8840,Saint-Exupéry,Stacy Schiff/Antoine de Saint-Exupéry,805079130,9.78081E+12,eng,Holt Paperbacks,
8848,Le Petit Prince,Antoine de Saint-Exupéry,2070513289,9.78207E+12,fre,Gallimard Jeunesse,
8852,Macbeth,William Shakespeare,743477103,9.78074E+12,eng,Simon  Schuster,
8853,Macbeth,William Shakespeare/Alan Durband,812035712,9.78081E+12,eng,Barrons Educational Series,
8856,Death of a Scriptwriter (Hamish Macbeth  #14),M.C. Beaton,446606987,9.78045E+12,eng,Warner Books,
8858,Death of a Poison Pen (Hamish Macbeth  #19),M.C. Beaton,446614890,9.78045E+12,en-US,Warner Books,
8859,Death of an Outsider (Hamish Macbeth  #3),M.C. Beaton,446614726,9.78045E+12,eng,Warner Books,
8860,Cliffs Notes on Shakespeare's Macbeth,Alex Went,764586025,9.78076E+12,en-US,Cliffs Notes,
8861,Death of an Addict (Hamish Macbeth  #15),M.C. Beaton,446608289,9.78045E+12,eng,Warner Books,
8862,A Year in the Life of William Shakespeare: 1599,James Shapiro,60088745,9.78006E+12,eng,Harper Perennial,
8865,Who Was William Shakespeare?,Celeste Davidson Mannis/John   O'Brien,448439042,9.78045E+12,eng,Grosset & Dunlap,
8875,Planet of the Apes,Pierre Boulle/Xan Fielding,517209489,9.78052E+12,en-US,Wings,
8879,Planet of the Apes: Colony,William T. Quick,60086211,9.78006E+12,eng,HarperEntertainment,
8880,Planet of the Apes  Volume 1: Old Gods,Ian Edginton,1569716684,9.78157E+12,eng,Dark Horse Comics,
8881,Planet of the Apes: The Fall,William T. Quick,60086203,9.78006E+12,eng,HarperEntertainment,
8889,Return to the Planet of the Apes #2: Escape from Terror Lagoon,William Arrow,345251679,9.78035E+12,eng,Ballantine Books,
8891,Return to the Planet of the Apes:  Visions from Nowhere,William Arrow,345251229,9.78035E+12,eng,Ballantine Books,
8895,Planet of the Apes: The Human War,Ian Edginton,184023380X,9.78184E+12,eng,Titan Books Ltd,
8901,Battle for the Planet of the Apes,David Gerrold/John William Corrington/Joyce Hooper Corrington,891901639,9.78089E+12,eng,Award Books,
8908,World War Z: An Oral History of the Zombie War,Max Brooks,307346609,9.78031E+12,eng,Crown,
8909,The War of the Worlds,H.G. Wells/Arthur C. Clarke,375759239,9.78038E+12,eng,Modern Library,
8910,The Second World War: A Complete History,Martin  Gilbert,805076239,9.78081E+12,eng,Holt McDougal,
8915,A Short History of World War II,James L. Stokesbury,688085873,9.78069E+12,eng,William Morrow Paperbacks,
8916,The Complete Science Fiction Treasury of H.G. Wells,H.G. Wells,517052253,9.78052E+12,eng,Random House Value Publishing,
8917,Best Science Fiction Stories of H. G. Wells,H.G. Wells,486215318,9.78049E+12,eng,Dover Publications,
8919,The Invisible Man,H.G. Wells,439574277,9.78044E+12,eng,Scholastic Paperbacks,
8921,The Hound of the Baskervilles,Arthur Conan Doyle/Anne Perry/Sidney Paget,451528018,9.78045E+12,eng,Signet,
8922,The Hound of the Baskervilles (Sherlock Holmes  #5),Arthur Conan Doyle/David Timson,9626343346,9.78963E+12,eng,Naxos Audiobooks,
8924,The Hound of the Baskervilles,Arthur Conan Doyle/Pam Smy,763630640,9.78076E+12,eng,Candlewick Press,
8927,Sherlock Holmes and the Case of the Hound of the Baskervilles (Great Illustrated Classics),Malvina G. Vogel/Arthur Conan Doyle,1596792507,9.7816E+12,en-US,Abdo Publishing Company,
8930,Jamie's Italy,Jamie Oliver/David Loftus/Chris Terry,1401301959,9.7814E+12,eng,Hachette Books,
8931,Jamie's Dinners: The Essential Family Cookbook,Jamie Oliver/Marion Deuchars/David Loftus/Chris Terry,1401301940,9.7814E+12,eng,Hachette Books,
8951,The Lake of Souls (Cirque du Freak #10),Darren Shan,316016659,9.78032E+12,eng,Little  Brown Books for Young Readers,
8953,Freak the Mighty (Freak The Mighty  #1),Rodman Philbrick,439286069,9.78044E+12,eng,Scholastic Paperbacks,
8954,Word Freak: Heartbreak  Triumph  Genius  and Obsession in the World of Competitive Scrabble Players,Stefan Fatsis,142002267,9.78014E+12,eng,Penguin Books,
8960,Vampire Mountain (Cirque Du Freak  #4),Darren Shan,316905747,9.78032E+12,eng,Little  Brown Young Readers,
8964,Jesus Freaks: Stories of Those Who Stood for Jesus  the Ultimate Jesus Freaks (Jesus Freaks  #1),D.C. Talk/The Voice of the Martyrs,1577780728,9.78158E+12,eng,Albury Publishing,
8967,Trials of Death (Cirque Du Freak  #5),Darren Shan,316000957,9.78032E+12,eng,Little  Brown Books for Young Readers,
8969,Sister Freaks: Stories of Women Who Gave Up Everything for God,Rebecca St. James/Mary E. DeMuth/Tracey Lawrence/Elizabeth Jusino,446695602,9.78045E+12,en-US,FaithWords,
8971,Freaks of the Storm: From Flying Cows to Stealing Thunder: The World's Strangest True Weather Stories,Randy Cerveny,1560258012,9.78156E+12,eng,Thunder's Mouth Press Books,
8974,Freak Show: Presenting Human Oddities for Amusement and Profit,Robert Bogdan,226063127,9.78023E+12,eng,University of Chicago Press,
8976,Live Like a Jesus Freak: Spend Today as If It Were Your Last,D.C. Talk,1577782089,9.78158E+12,eng,Bethany House Publishers,
8978,Freaks!: How to Draw Fantastic Fantasy Creatures,Steve  Miller,823016625,9.78082E+12,eng,Watson-Guptill Publications,
8988,Jesus Freaks,Andre Duza,976249871,9.78098E+12,eng,Deadite Press (Eraserhead Press),
8991,Category: Freaks  Vol. 1 (Category: Freaks  #1),Sakurako Gokurakuin/Lindsey Johnston,1588993000,9.78159E+12,eng,Dr. Master Productions Inc.,
9005,Hello Cruel World: 101 Alternatives to Suicide for Teens  Freaks  and Other Outlaws,Kate Bornstein/Sara Quin,1583227202,9.78158E+12,eng,Seven Stories Press,
9006,Don't Get Too Comfortable: The Indignities of Coach Class  The Torments of Low Thread Count  The Never-Ending Quest for Artisanal Olive Oil  and Other First World Problems,David Rakoff,767916034,9.78077E+12,eng,Anchor Books,
9010,I Hope They Serve Beer in Hell (Tucker Max  #1),Tucker Max,806527285,9.78081E+12,eng,Citadel,
9012,Holidays on Ice,David Sedaris,316779237,9.78032E+12,eng,Back Bay,
9013,The Long Walk: The True Story of a Trek to Freedom,Sławomir Rawicz,1592289444,9.78159E+12,eng,Lyons Press,
9014,The Long Walk,Richard Bachman/Stephen King,451196716,9.78045E+12,eng,Signet,
9018,Long Walk to Freedom: Autobiography of Nelson Mandela,Nelson Mandela/Kofi Annan/Danny Glover,1586216880,9.78159E+12,eng,Little  Brown & Company,
9019,Navajo Long Walk,Nancy M. Armstrong/Paulette Livers-Lambert,1879373564,9.78188E+12,eng,Roberts Rinehart Publishers,
9030,The Devil in the White City: Murder  Magic and Madness at the Fair that Changed America,Erik Larson,553813536,9.78055E+12,eng,Bantam Press,
9031,The Devil in the White City Murder  Magic  and Madness at the Fair That Changed America,Erik Larson,385602731,9.78039E+12,eng,Doubleday,
9051,The Historian's Craft: Reflections on the Nature and Uses of History and the Techniques and Methods of Those Who Write It.,Marc Bloch/Peter Putnam/Joseph Reese Strayer,394705122,9.78039E+12,eng,Vintage,
9058,Charles Dickens as a Legal Historian,William Holdsworth,1886363064,9.78189E+12,eng,Lawbook Exchange  Ltd.,
9060,The Progressive Historians: Turner  Beard  Parrington (Phoenix Book),Richard Hofstadter,226348180,9.78023E+12,eng,University of Chicago Press,
9066,What Did the Constitution Mean to Early Americans? (Historians at Work),Edward Countryman,312182627,9.78031E+12,eng,Bedford Books,
9072,The Historian,Elizabeth Kostova/Paul Michael/Justine Eyre,1415929017,9.78142E+12,eng,Books on Tape,
9073,See No Evil: The True Story of a Ground Soldier in the CIA's War on Terrorism,Robert B. Baer,140004684X,9.7814E+12,eng,Broadway Books,
9082,In a Dry Season (Inspector Banks  #10),Peter Robinson,380794772,9.78038E+12,eng,Avon,
9083,Plants and Landscapes for Summer-Dry Climates of the San Francisco Bay Region,East Bay M. U. D. Staff/Nora Harlow/Jill M. Singleton/Barrie D. Coate/Kristine Sandoe,975323113,9.78098E+12,en-US,East Bay Municipal Utility District,
9099,In Focus: National Geographic Greatest Portraits,Leah Bendavid-Val/National Geographic Society,079227363X,9.78079E+12,eng,National Geographic Society,
9100,Portrait Photographer's Handbook,Bill Hurter,1584281405,9.78158E+12,eng,Amherst Media  Inc.,
9106,Portrait in Death (In Death  #16),J.D. Robb,749934425,9.78075E+12,en-US,Piatkus Books,
9107,Posing for Portrait Photography: A Head-To-Toe Guide,Jeff   Smith,1584281340,9.78158E+12,eng,Amherst Media,
9118,Le Portrait de Dorian Gray,Oscar Wilde/Michel Etienne/Daniel Mortier,2266082655,9.78227E+12,fre,Pocket,
9121,The Portrait of Dorian Gray,Oscar Wilde/Elizabeth  Gray,1842161903,9.78184E+12,eng,Express Publishing,
9122,The Picture of Dorian Gray,Oscar Wilde/Donald L. Lawler,393955680,9.78039E+12,eng,W. W. Norton & Company,
9124,The Picture of Dorian Gray,Oscar Wilde/Michael Gillespie,393927547,9.78039E+12,en-US,W. W. Norton & Company,
9125,The Picture of Dorian Gray,Oscar Wilde/Joseph Bristow,192807293,9.78019E+12,eng,Oxford University Press  USA,
9132,An Arab-Syrian Gentleman and Warrior in the Period of the Crusades: Memoirs of Usamah Ibn-Munqidh,Usamah ibn Munqidh/Philip Khuri Hitti/Richard W. Bulliet,231121253,9.78023E+12,eng,Columbia University Press,
9140,Technical Manual and Dictionary of Classical Ballet,Gail Grant,486218430,9.78049E+12,eng,Dover Publications,
9141,The Ballet Companion: A Dancer's Guide to the Technique  Traditions  and Joys of Ballet,Eliza Gaynor Minden,074326407X,9.78074E+12,eng,Touchstone,
9143,Ballet Class,John         Green/Caroline Denzler,486296385,9.78049E+12,en-US,Dover Publications,
9144,NYC Ballet Workout,Peter Martins/Paul Kolnik/Richard Corman/Howard  Kaplan,688152023,9.78069E+12,eng,William Morrow Paperbacks,
9148,The Illustrated Book of Ballet Stories (with CD),Barbara  Newman/Gill Tomblin/Darcey Bussell,789460971,9.78079E+12,eng,DK Children,
9149,Lara's Leap of Faith (The Royal Ballet School Diaries  #2),Alexandra Moss/Veronica Bennett,448435365,9.78045E+12,eng,Grosset & Dunlap,
9151,Isabelle's Perfect Performance (The Royal Ballet School Diaries  #3),Alexandra Moss,448437694,9.78045E+12,eng,Grosset & Dunlap,
9153,The Barefoot Book Of Ballet Stories,Jane Yolen,1841482641,9.78184E+12,eng,Barefoot Books,
9155,Boys or Ballet? (Royal Ballet School Diaries  #8),Alexandra Moss,448442515,9.78045E+12,eng,Grosset & Dunlap,
9156,101 Stories of the Great Ballets: The Scene-by-Scene Stories of the Most Popular Ballets  Old and New,George Balanchine/Francis Mason,385033982,9.78039E+12,en-US,Anchor,
9164,Ballet for Dummies,Scott Speck/Evelyn Cisneros,764525689,9.78076E+12,eng,For Dummies,
9171,Time for Ballet,Adèle Geras/Shelagh McNicholas/Adèle Geras,803729782,9.7808E+12,eng,Dial,
9184,Ballet in Western Culture: A History of Its Origins and Evolution,Carol Lee,415942578,9.78042E+12,eng,Routledge,
9186,Angelina's Ballet Class,Katharine Holabird/Helen Craig,044844013X,9.78045E+12,eng,Grosset & Dunlap,
9203,San Francisco Ballet at Seventy-Five,Janice Ross/Allan Ulrich/Brigitte Lefevre,811856984,9.78081E+12,en-US,Chronicle Books,
9216,Ballet and Modern Dance,Susan Au,500203520,9.7805E+12,eng,Thames  Hudson,
9223,Teaching Classical Ballet,John               White,081301395X,9.78081E+12,eng,University Press of Florida,
9236,Drat! We're Rats! (Scrambled Legs  #1),Jahnna N. Malcolm,970016409,9.78097E+12,eng,Starcatcher Press,
9245,Battle of the Bunheads (Scrambled Legs  #2),Jahnna N. Malcolm,970016417,9.78097E+12,eng,Starcatcher Press,
9253,Blubberina (Scrambled Legs  #5),Jahnna N. Malcolm,590428888,9.78059E+12,eng,Scholastic,
9262,The Books in My Life,Henry Miller,811201082,9.78081E+12,eng,New Directions,
9282,The Smoke Jumper,Nicholas Evans,440235162,9.78044E+12,eng,Dell,
9288,La casa de los espíritus,Isabel Allende,9500717638,9.7895E+12,spa,Sudamericana,
9298,Last Chance Saloon,Marian Keyes,60086246,9.78006E+12,en-US,HarperCollins Publishers,
9299,Anybody Out There? (Walsh Family  #4),Marian Keyes,60731303,9.78006E+12,eng,William Morrow,
9300,Watermelon (Walsh Family  #1),Marian Keyes,99489988,9.7801E+12,eng,Arrow,
9301,Rachel's Holiday (Walsh Family  #2),Marian Keyes,60090383,9.78006E+12,eng,William Morrow Paperbacks,
9303,Lucy Sullivan Is Getting Married,Marian Keyes,60090375,9.78006E+12,en-US,William Morrow Paperbacks,
9304,Essays and Stories by Marian Keyes: Bags  Trips  Make-up Tips  Charity  Glory  and the Darker Side of the Story,Marian Keyes,60787031,9.78006E+12,eng,William Morrow Paperbacks,
9305,No Dress Rehearsal,Marian Keyes,1902602323,9.7819E+12,eng,New Island Books,
9325,Fullmetal Alchemist  Vol. 10,Hiromu Arakawa/Akira Watanabe,1421504618,9.78142E+12,eng,VIZ Media LLC,
